File,Paragraph,LIX Score,Longest Sentence,Dependency Parse
diva\diva124.txt,"Fokus i denna studie ligger på att undersöka additiv  tillverkning inom industriell produktion av slutprodukter, detta sker idag främst inom flyg-  och medicinbranschen.     Syftet med denna studie är att identifiera och undersöka faktorer för att se huruvida det är  mest fördelaktigt att använda sig av traditionell tillverkning eller additiv tillverkning som  produktionsmetod för slutprodukter.",53.19,Syftet med denna studie är att identifiera och undersöka faktorer för att se huruvida det är  mest fördelaktigt att använda sig av traditionell tillverkning eller additiv tillverkning som  produktionsmetod för slutprodukter.,"[(1, 'Syftet', 5), (2, 'med', 4), (3, 'denna', 4), (4, 'studie', 1), (5, 'är', 0), (6, 'att', 7), (7, 'identifiera', 5), (8, 'och', 9), (9, 'undersöka', 7), (10, 'faktorer', 7), (11, 'för', 13), (12, 'att', 13), (13, 'se', 7), (14, 'huruvida', 18), (15, 'det', 18), (16, 'är', 18), (17, 'mest', 18), (18, 'fördelaktigt', 13), (19, 'att', 20), (20, 'använda', 18), (21, 'sig', 20), (22, 'av', 24), (23, 'traditionell', 24), (24, 'tillverkning', 20), (25, 'eller', 27), (26, 'additiv', 27), (27, 'tillverkning', 24), (28, 'som', 29), (29, 'produktionsmetod', 20), (30, 'för', 31), (31, 'slutprodukter', 29), (32, '.', 5)]"
diva\diva125.txt,"Resultatet av arbetet visar att det finns vissa tydliga förutsättningar inom  respektive kategori men också att många faktorer är avgörande eftersom AM innefattar flera  tekniker. Därför är det svårt att ringa in ett välavgränsat område där AM är lämpligt. Generellt  goda förutsättningar är dock komplexitet, korta serier, konsumentanpassade och  specialbeställda detaljer samt detaljer som förekommer i många anpassade varianter. Vidare  så visar resultatet att vissa fördelar och nackdelar finns.",51.48,Resultatet av arbetet visar att det finns vissa tydliga förutsättningar inom  respektive kategori men också att många faktorer är avgörande eftersom AM innefattar flera  tekniker.,"[(1, 'Resultatet', 4), (2, 'av', 3), (3, 'arbetet', 1), (4, 'visar', 0), (5, 'att', 7), (6, 'det', 7), (7, 'finns', 4), (8, 'vissa', 10), (9, 'tydliga', 10), (10, 'förutsättningar', 7), (11, 'inom', 13), (12, 'respektive', 13), (13, 'kategori', 7), (14, 'men', 20), (15, 'också', 20), (16, 'att', 20), (17, 'många', 18), (18, 'faktorer', 20), (19, 'är', 20), (20, 'avgörande', 7), (21, 'eftersom', 23), (22, 'AM', 23), (23, 'innefattar', 20), (24, 'flera', 25), (25, 'tekniker', 23), (26, '.', 4)]"
diva\diva126.txt,"Metoderna för AM med metall skiljer sig  bitvis ganska mycket åt, men grundprincipen är att man bygger upp en modell lager för lager utifrån  en given digital fil, oftast CAD. Vårt arbete har därför behandlat området utifrån ett i första hand  tekniskt men även kunskapsmässigt och ekonomiskt perspektiv då dessa har behövts analyseras i  kombination med varandra för att på ett tillfredställande sätt kunna analysera området.",50.79,Vårt arbete har därför behandlat området utifrån ett i första hand  tekniskt men även kunskapsmässigt och ekonomiskt perspektiv då dessa har behövts analyseras i  kombination med varandra för att på ett tillfredställande sätt kunna analysera området.,"[(1, 'Vårt', 2), (2, 'arbete', 5), (3, 'har', 5), (4, 'därför', 5), (5, 'behandlat', 0), (6, 'området', 5), (7, 'utifrån', 18), (8, 'ett', 18), (9, 'i', 12), (10, 'första', 9), (11, 'hand', 9), (12, 'tekniskt', 18), (13, 'men', 18), (14, 'även', 15), (15, 'kunskapsmässigt', 18), (16, 'och', 17), (17, 'ekonomiskt', 15), (18, 'perspektiv', 5), (19, 'då', 22), (20, 'dessa', 22), (21, 'har', 22), (22, 'behövts', 18), (23, 'analyseras', 22), (24, 'i', 27), (25, 'kombination', 24), (26, 'med', 24), (27, 'varandra', 23), (28, 'för', 35), (29, 'att', 35), (30, 'på', 33), (31, 'ett', 33), (32, 'tillfredställande', 33), (33, 'sätt', 35), (34, 'kunna', 35), (35, 'analysera', 23), (36, 'området', 35), (37, '.', 5)]"
diva\diva127.txt,Processen från råvara till  färdig detalj är likadan för både PBF och FDM till skillnad från andra former av tillverkning.  Dock påverkar valet av material och process nivån på resurseffektivitet och kvalitet.   Denna studie identifierar tre sätt på vilka FDM och PBF processer kan bidra till en högre nivå  av resurseffektivitet.,36.28,Processen från råvara till  färdig detalj är likadan för både PBF och FDM till skillnad från andra former av tillverkning.,"[(1, 'Processen', 8), (2, 'från', 3), (3, 'råvara', 1), (4, 'till', 6), (5, 'färdig', 6), (6, 'detalj', 3), (7, 'är', 8), (8, 'likadan', 0), (9, 'för', 11), (10, 'både', 11), (11, 'PBF', 8), (12, 'och', 13), (13, 'FDM', 11), (14, 'till', 18), (15, 'skillnad', 14), (16, 'från', 14), (17, 'andra', 18), (18, 'former', 13), (19, 'av', 20), (20, 'tillverkning', 18), (21, '.', 8)]"
diva\diva128.txt,"Det ingår i civilingenjörsexamen för Väg-  och vattenbyggnadsteknik.     Examinator och handledare på institutionen för Byggvetenskap är Prof. Håkan  Sundquist och handledare på WSP Byggprojektering är Tekn. Dr Kent  Arvidsson.     Jag vill tacka mina båda handledare för deras stöd och stora intresse av mitt  arbete. Dessutom vill jag tacka Mattias Ek, WSP Byggprojektering, för hjälpen  med programvaran som har använts.",38.94,"Dessutom vill jag tacka Mattias Ek, WSP Byggprojektering, för hjälpen  med programvaran som har använts.","[(1, 'Dessutom', 4), (2, 'vill', 4), (3, 'jag', 4), (4, 'tacka', 0), (5, 'Mattias', 4), (6, 'Ek', 5), (7, ',', 5), (8, 'WSP', 9), (9, 'Byggprojektering', 5), (10, ',', 5), (11, 'för', 12), (12, 'hjälpen', 4), (13, 'med', 14), (14, 'programvaran', 12), (15, 'som', 17), (16, 'har', 17), (17, 'använts', 5), (18, '.', 4)]"
diva\diva129.txt,"Tack.      Sammanfattning  Syftet med uppsatsen var att analysera vad som kan ge arbetsglädje samt  utvärdera effekter på upplevd hälsa, gott liv och arbetsglädje av de ergonomiska  åtgärder som vidtagits på ett större livsmedelsföretag. Ergonomi är här definierat  ur ett helhetsperspektiv: Människan ses som en komplex varelse och hon  granskades i den kontext som arbetet och arbetsorganisationen utgjorde.",54.6,"Sammanfattning  Syftet med uppsatsen var att analysera vad som kan ge arbetsglädje samt  utvärdera effekter på upplevd hälsa, gott liv och arbetsglädje av de ergonomiska  åtgärder som vidtagits på ett större livsmedelsföretag.","[(1, 'Sammanfattning', 0)]"
diva\diva13.txt,"The purpose of this study was to  investigate and propose a new working method to increase the turnover rate of the ready stock in  Zwolle. This led to questions about how the outbound logistics is planned in Zwolle today, and  how it can be planned in the future with increased production volumes.   The study was limited to cover chassis for direct delivery markets in Europe.  First to get a holistic overview of the conditions, a mapping of the current situation was  conducted.",46.89,"This led to questions about how the outbound logistics is planned in Zwolle today, and  how it can be planned in the future with increased production volumes.","[(1, 'This', 2), (2, 'led', 0), (3, 'to', 4), (4, 'questions', 2), (5, 'about', 6), (6, 'how', 4), (7, 'the', 9), (8, 'outbound', 9), (9, 'logistics', 6), (10, 'is', 11), (11, 'planned', 9), (12, 'in', 14), (13, 'Zwolle', 14), (14, 'today', 11), (15, ',', 11), (16, 'and', 19), (17, 'how', 18), (18, 'it', 19), (19, 'can', 14), (20, 'be', 21), (21, 'planned', 19), (22, 'in', 24), (23, 'the', 24), (24, 'future', 21), (25, 'with', 28), (26, 'increased', 27), (27, 'production', 28), (28, 'volumes', 24), (29, '.', 2)]"
diva\diva130.txt,"Handledare har  varit Docent Folke Björk på institutionen för byggvetenskap, avdelningen för byggnadsteknik  vid Kungliga Tekniska Högskolan i Stockholm. Av personliga skäl har Jon Lugn ännu inte  kunnat fullfölja sin del som kommer att bestå i beskrivningar av byggteknik och byggfysik  samt ytterliggare slutsatser med mera för de byggnader som studerats. Särskilt tack riktas till  Rune Bromark (Skansen), Annika Ewing (Skansen) och självklart Folke Björk (KTH).",51.35,Av personliga skäl har Jon Lugn ännu inte  kunnat fullfölja sin del som kommer att bestå i beskrivningar av byggteknik och byggfysik  samt ytterliggare slutsatser med mera för de byggnader som studerats.,"[(1, 'Av', 3), (2, 'personliga', 3), (3, 'skäl', 10), (4, 'har', 10), (5, 'Jon', 10), (6, 'Lugn', 5), (7, 'ännu', 10), (8, 'inte', 10), (9, 'kunnat', 10), (10, 'fullfölja', 0), (11, 'sin', 12), (12, 'del', 10), (13, 'som', 16), (14, 'kommer', 16), (15, 'att', 16), (16, 'bestå', 12), (17, 'i', 18), (18, 'beskrivningar', 16), (19, 'av', 20), (20, 'byggteknik', 18), (21, 'och', 22), (22, 'byggfysik', 20), (23, 'samt', 25), (24, 'ytterliggare', 25), (25, 'slutsatser', 20), (26, 'med', 27), (27, 'mera', 25), (28, 'för', 30), (29, 'de', 30), (30, 'byggnader', 25), (31, 'som', 32), (32, 'studerats', 30), (33, '.', 10)]"
diva\diva131.txt,"The industry had three different production divisions and only one of these was studied, the so  called “Blå linan”. During the study, the production on the “Blå linan” consisted of solid  concrete beams and solid concrete walls. To identify the “bottlenecks” in the production, a  time study was made where the cycle time was analysed. Furthermore, a work sampling was  carried out and the content of work in the workstations which were earlier identified as  bottlenecks were observed.",43.81,"Furthermore, a work sampling was  carried out and the content of work in the workstations which were earlier identified as  bottlenecks were observed.","[(1, 'Furthermore', 0), (2, ',', 1), (3, 'a', 5), (4, 'work', 5), (5, 'sampling', 6), (6, 'was', 7), (7, 'carried', 8), (8, 'out', 1), (9, 'and', 8), (10, 'the', 11), (11, 'content', 8), (12, 'of', 13), (13, 'work', 11), (14, 'in', 16), (15, 'the', 16), (16, 'workstations', 13), (17, 'which', 18), (18, 'were', 19), (19, 'earlier', 20), (20, 'identified', 13), (21, 'as', 24), (22, 'bottlenecks', 23), (23, 'were', 24), (24, 'observed', 20), (25, '.', 1)]"
diva\diva132.txt,"Varje projekt är unikt och kravspecifikation varierar beroende på beställaren, vem som är  kvalitetsansvarig, kommunala bygginspektören, den tillfälliga konsultgruppen och inblandade  entreprenörer.  Av nyfikenhet att förstå byggsektorn bättre, började jag läsa en utbildning,  Projekteringsledning i byggprocessen och detta arbete är en del av den utbildningen.",57.22,"Varje projekt är unikt och kravspecifikation varierar beroende på beställaren, vem som är  kvalitetsansvarig, kommunala bygginspektören, den tillfälliga konsultgruppen och inblandade  entreprenörer.","[(1, 'Varje', 2), (2, 'projekt', 4), (3, 'är', 4), (4, 'unikt', 0), (5, 'och', 7), (6, 'kravspecifikation', 7), (7, 'varierar', 4), (8, 'beroende', 10), (9, 'på', 8), (10, 'beställaren', 7), (11, ',', 10), (12, 'vem', 15), (13, 'som', 15), (14, 'är', 15), (15, 'kvalitetsansvarig', 10), (16, ',', 18), (17, 'kommunala', 18), (18, 'bygginspektören', 15), (19, ',', 22), (20, 'den', 22), (21, 'tillfälliga', 22), (22, 'konsultgruppen', 15), (23, 'och', 25), (24, 'inblandade', 25), (25, 'entreprenörer', 15), (26, '.', 4)]"
diva\diva133.txt,"Samtliga kost- nader som drabbar beställaren (kvalitetsbristkostnaden) har sammanställts och delats in i  mängdökningar, felkostnader och kostnader för revidering och extra byggledning. Den största  kostnadsökningen återfinns i mängdökningar och i felkostnader, kostnader som uppkommer  av att projekterade lösningar inte fungerar och dyrare måste utföras. I vissa fall måste en re- dan utförd lösning göras om.",53.75,"Samtliga kost- nader som drabbar beställaren (kvalitetsbristkostnaden) har sammanställts och delats in i  mängdökningar, felkostnader och kostnader för revidering och extra byggledning.","[(1, 'Samtliga', 3), (2, 'kost-', 3), (3, 'nader', 11), (4, 'som', 5), (5, 'drabbar', 3), (6, 'beställaren', 5), (7, '(', 5), (8, 'kvalitetsbristkostnaden', 5), (9, ')', 3), (10, 'har', 11), (11, 'sammanställts', 0), (12, 'och', 13), (13, 'delats', 11), (14, 'in', 13), (15, 'i', 16), (16, 'mängdökningar', 11), (17, ',', 18), (18, 'felkostnader', 16), (19, 'och', 20), (20, 'kostnader', 16), (21, 'för', 22), (22, 'revidering', 20), (23, 'och', 25), (24, 'extra', 25), (25, 'byggledning', 22), (26, '.', 11)]"
diva\diva134.txt,"Jag vill även skänka ett stort tack till Evert Andersson,  Professor på institutionen för järnvägsteknik KTH samt Piotr Lukaszwicz, Filosofie Doktor på  institutionen för järnvägsteknik KTH, för att de med bästa förmåga försökt att besvara alla  mina möjliga och omöjliga frågor, samt bistått med litteratur som varit ovärderlig för mig i  mitt arbete. Jag vill också tacka min handledare på KTH, Nils Brandt, studierektor på  institutionen för industriellt miljöskydd, för stort stöd och goda idéer.",53.0,"Jag vill även skänka ett stort tack till Evert Andersson,  Professor på institutionen för järnvägsteknik KTH samt Piotr Lukaszwicz, Filosofie Doktor på  institutionen för järnvägsteknik KTH, för att de med bästa förmåga försökt att besvara alla  mina möjliga och omöjliga frågor, samt bistått med litteratur som varit ovärderlig för mig i  mitt arbete.","[(1, 'Jag', 4), (2, 'vill', 4), (3, 'även', 4), (4, 'skänka', 0), (5, 'ett', 7), (6, 'stort', 7), (7, 'tack', 4), (8, 'till', 9), (9, 'Evert', 4), (10, 'Andersson', 9), (11, ',', 9), (12, 'Professor', 9), (13, 'på', 14), (14, 'institutionen', 12), (15, 'för', 16), (16, 'järnvägsteknik', 17), (17, 'KTH', 14), (18, 'samt', 19), (19, 'Piotr', 9), (20, 'Lukaszwicz', 19), (21, ',', 19), (22, 'Filosofie', 23), (23, 'Doktor', 9), (24, 'på', 25), (25, 'institutionen', 23), (26, 'för', 28), (27, 'järnvägsteknik', 28), (28, 'KTH', 25), (29, ',', 4), (30, 'för', 36), (31, 'att', 30), (32, 'de', 36), (33, 'med', 35), (34, 'bästa', 35), (35, 'förmåga', 36), (36, 'försökt', 4), (37, 'att', 38), (38, 'besvara', 36), (39, 'alla', 44), (40, 'mina', 44), (41, 'möjliga', 44), (42, 'och', 43), (43, 'omöjliga', 41), (44, 'frågor', 38), (45, ',', 47), (46, 'samt', 47), (47, 'bistått', 36), (48, 'med', 49), (49, 'litteratur', 47), (50, 'som', 52), (51, 'varit', 52), (52, 'ovärderlig', 49), (53, 'för', 54), (54, 'mig', 52), (55, 'i', 57), (56, 'mitt', 57), (57, 'arbete', 52), (58, '.', 4)]"
diva\diva135.txt,,0,,
diva\diva136.txt,,0,,
diva\diva137.txt,"Förekom. Lukt kändes i flera lägenheter. Alla lägenheterna hade mer eller mindre missfärgad ekparkett. Del 2 1,0 27.1 27.2 92 hela omr, 55 st 92 hela omr, 100 st Radhus Del 1 Radhus Lukt i flera lgh 1. 2. 1. 2. I flera lägenheter känns stark lukt från fuktskadad tryckimpregnerat trä. 1,8 Lukt i flera lgh RADHUS / PARHUS BILAGA 2.",17.83,"2 92 hela omr, 55 st 92 hela omr, 100 st Radhus Del 1 Radhus Lukt i flera lgh 1.","[(1, '2', 2), (2, '92', 0), (3, 'hela', 2), (4, 'omr', 2), (5, ',', 7), (6, '55', 7), (7, 'st', 2), (8, '92', 7), (9, 'hela', 10), (10, 'omr', 7), (11, ',', 14), (12, '100', 13), (13, 'st', 14), (14, 'Radhus', 2), (15, 'Del', 16), (16, '1', 14), (17, 'Radhus', 18), (18, 'Lukt', 14), (19, 'i', 22), (20, 'flera', 21), (21, 'lgh', 22), (22, '1', 18), (23, '.', 2)]"
diva\diva138.txt,Den grå markeringen som betyder att det rör sig om en av de tre vanligaste problemen för miljöfaktorer eller besvär / symtom finns också med.,32.83,Den grå markeringen som betyder att det rör sig om en av de tre vanligaste problemen för miljöfaktorer eller besvär / symtom finns också med.,"[(1, 'Den', 3), (2, 'grå', 3), (3, 'markeringen', 23), (4, 'som', 5), (5, 'betyder', 3), (6, 'att', 8), (7, 'det', 8), (8, 'rör', 5), (9, 'sig', 8), (10, 'om', 11), (11, 'en', 8), (12, 'av', 16), (13, 'de', 16), (14, 'tre', 16), (15, 'vanligaste', 16), (16, 'problemen', 11), (17, 'för', 18), (18, 'miljöfaktorer', 16), (19, 'eller', 20), (20, 'besvär', 18), (21, '/', 22), (22, 'symtom', 18), (23, 'finns', 0), (24, 'också', 23), (25, 'med', 23), (26, '.', 23)]"
diva\diva139.txt,Bilaga 4.5 består av en sammanfattning av tabellerna. I den har jag endast tagit med totalsumman samt markeringen av de tre högsta talen.,22.67,I den har jag endast tagit med totalsumman samt markeringen av de tre högsta talen.,"[(1, 'I', 2), (2, 'den', 6), (3, 'har', 6), (4, 'jag', 6), (5, 'endast', 6), (6, 'tagit', 0), (7, 'med', 6), (8, 'totalsumman', 6), (9, 'samt', 10), (10, 'markeringen', 8), (11, 'av', 15), (12, 'de', 15), (13, 'tre', 15), (14, 'högsta', 15), (15, 'talen', 10), (16, '.', 6)]"
